cui,cue,nombre_escuela,nombre_utm,perido,modelo,mac_address,ip_publica,latitud,longitud,direccion,bw_gb,clientes,wan_appliances,wan_carrier,access_points,bw_educacion,bw_web,bw_streaming,bw_calls,bw_socialmedia,bw_updates,bw_otros
1408364,140058900,ROSARIO VALENTINA NAVARRO-CHACRAS DE TIO PUJIO,UTM - CHACRAS DE TIO PUJIO,feb-26,MX68,e4:55:a8:7d:39:ab,143.105.136.190,-32.235.712,-63.277.925,"-32.235712,	-63.277925","14,77",53,1,Starlink,2,"4,14","3,69","2,66","1,77","1,18","1,03","0,30"
1408337,140055300,DOCTOR ARTURO CAPDEVILA-CHALACEA,UTM - CHALACEA,feb-26,MX68,08:f1:b3:7c:c7:8b,143.105.136.190,-307.604,-635.588,"-30.7604,-63.5588","3,42",56,1,Starlink,2,"0,96","0,86","0,62","0,41","0,27","0,24","0,07"
1409707,140468100,HAYDEE PONSSA LUQUE DE PACHECO-CHARACATO,UTM - CHARACATO,feb-26,MX68,6c:c3:b2:62:27:d0,148.222.223.154,-3.112.684.492,-647.382.336.472,"-31.1268449200,	-64.7382336472","6,23",33,1,Starlink,2,"1,74","1,56","1,12","0,75","0,50","0,44","0,12"
1409211,140263900,PAULA ALBARRACIN DE SARMIENTO-CHARBONIER,UTM - CHARBONIER - PAULA ALBARRACIN DE SARMIENTO,feb-26,MX68,e4:55:a8:7d:39:bb,148.222.223.154,-307.755.148,-645.435.044,"-30.7755148	,-64.5435044","2,00",49,1,Starlink,2,"0,56","0,50","0,36","0,24","0,16","0,14","0,04"
1409312,140312801,I.P.E.M. N 324 - JOSE MANUEL ESTRADA - ANEXO CHILIBROSTE-CHILIBROSTE,UTM - CHILIBROSTE - JOSE M. ESTRADA,feb-26,MX68,08:f1:b3:7b:7d:77,148.222.223.154,-3.233.206,-6.251.067,"MF9Q+5PG Chilibroste, CÃ³rdoba","12,09",131,1,Starlink,2,"3,38","3,02","2,18","1,45","0,97","0,85","0,24"
1408391,140281800,GENERAL MARTIN MIGUEL DE GUEMES-CHUÃ‘A,UTM - CHUÃ‘A,feb-26,MX68,6c:c3:b2:4e:e4:81,148.227.74.222,-304.692,-646.665,"-30.4692,-64.6665","14,59",68,1,Starlink,2,"4,08","3,65","2,63","1,75","1,17","1,02","0,29"
1409687,140447701,I.P.E.M. N 29 - FELIPE GALIZIA - ANEXO CHUCUL-CHUCUL,UTM - CHUCUL ANEXO,feb-26,MX68,e4:55:a8:7d:3a:48,148.227.74.222,-330.111,-641.688,"-33.0111,-64.1688","290,07",869,1,Starlink,5,"81,22","72,52","52,21","34,81","23,21","20,30","5,80"
1409219,140268100,BERNARDO DE MONTEAGUDO-CIENAGA DE ALLENDE,UTM - CIENAGA DE ALLENDE,feb-26,MX68,08:f1:b3:7d:25:f2,148.227.74.222,-317.459,-651.154,"-31.7459,-65.1154","15,99",92,1,Starlink,2,"4,48","4,00","2,88","1,92","1,28","1,12","0,32"
1409474,140564301,I.P.E.M. N 407 - ANEXO CIENAGA DE ALLENDE-CIENAGA DE ALLENDE,UTM - CIENAGA DE ALLENDE ANEXO,feb-26,MX68,6c:c3:b2:4d:1b:97,148.227.121.157,-317.446.749,-65.116.314,"-31.7446749000,	-65.1163140000","157,98",353,1,Starlink,4,"44,24","39,50","28,44","18,96","12,64","11,06","3,16"
1464951,140253000,NICOLAS RODRIGUEZ PEÃ‘A-CIENAGA DE BRITOS,UTM - CIENAGA DE BRITOS,feb-26,MX68,e4:55:a8:54:0f:7e,148.227.121.157,-312.512,-649.388,"-31.2512,-64.9388","14,08",190,1,Starlink,2,"3,94","3,52","2,54","1,69","1,13","0,99","0,28"
1408711,140139000,COMANDANTE ROSENDO LEAL-CIENAGA DEL CORO,UTM - CIENAGA DEL CORO,feb-26,MX68,14:9f:43:29:9a:92,148.227.121.157,-310.411,-652.825,"-31.0411,-65.2825","102,06",1034,1,Starlink,5,"28,58","25,52","18,37","12,25","8,17","7,14","2,04"
1409502,140373000,NICOLAS RODRIGUEZ PEÃ‘A-CINTRA,UTM - CINTRA,feb-26,MX68,6c:c3:b2:4e:e4:ae,153.67.7.171,-324.642,-627.427,"-32.4642,-62.7427","197,97",543,1,Starlink,5,"55,43","49,49","35,63","23,76","15,84","13,86","3,96"
1408233,140371400,ESCUELA SEMANA DE MAYO-COLAZO,UTM - COLAZO ,feb-26,MX68,e4:55:a8:7d:38:d1,153.67.7.171,-3.196.399,-6.338.189,"2JP9+C65 Colazo, CÃ³rdoba","174,16",545,1,Starlink,2,"48,77","43,54","31,35","20,90","13,93","12,19","3,48"
1409316,140314100,MARTIN GUEMES-COLONIA 25 LOS SURGENTES,UTM - COLONIA 25 LOS SURGENTES,feb-26,MX68,08:f1:b3:7d:b7:14,153.67.7.171,-3.288.894,-6.194.919,"4362+C8 Col. Veinticinco, CÃ³rdoba","105,71",140,1,Starlink,2,"29,60","26,43","19,03","12,69","8,46","7,40","2,11"
1409360,140325900,LEOPOLDO LUGONES-COLONIA ADELA,UTM - COLONIA ADELA,feb-26,MX68,6c:c3:b2:62:24:f7,153.67.7.40,-317.122.868,-632.539.693,"-31.7122868,	-63.2539693","72,51",553,1,Starlink,5,"20,30","18,13","13,05","8,70","5,80","5,08","1,45"
1408193,140028400,DR. RAMON J. CARCANO-COLONIA ANITA,UTM - COLONIA ANITA,feb-26,MX68,6c:c3:b2:4e:70:02,153.67.7.40,-3.111.788,-6.224.414,-3.111.889.184,"300,86",481,1,Starlink,2,"84,24","75,22","54,16","36,10","24,07","21,06","6,02"
1408510,140572801,I.P.E.M. N 421 - ANEXO COLONIA ARGENTINA,UTM - COLONIA ARGENTINA ANEXO,feb-26,MX68,6c:c3:b2:4e:70:85,153.67.7.40,-3.418.394,-6.441.594,47QQRH8M+CJ,"19,70",55,1,Starlink,2,"5,52","4,93","3,55","2,36","1,58","1,38","0,39"
1408684,140573602,I.P.E.M. N 425 - ANEXO COLONIA BEIRO-COLONIA BEIRO,UTM - COLONIA BEIRO,feb-26,MX68,6c:c3:b2:4e:70:8c,153.67.7.40,-3.070.594,-6.190.381,47XW73VW+JF,"23,57",300,1,Starlink,2,"6,60","5,89","4,24","2,83","1,89","1,65","0,47"
1408314,140390800,BERNARDINO RIVADAVIA-COLONIA BISMARCK,UTM - COLONIA BISMARCK,feb-26,MX68,6c:c3:b2:4e:70:87,153.67.7.40,-3.330.191,-6.271.467,"M7XP+64P Col. Bismarck, CÃ³rdoba","152,19",347,1,Starlink,2,"42,61","38,05","27,39","18,26","12,18","10,65","3,04"
1408192,140025300,ARMADA ARGENTINA-COLONIA CEFERINA,UTM - COLONIA CEFERINA,feb-26,MX68,6c:c3:b2:4e:70:6b,153.67.7.40,-3.104.114,-6.212.958,"XV5C+G5V PorteÃ±a, CÃ³rdoba","10,18",106,1,Starlink,2,"2,85","2,54","1,83","1,22","0,81","0,71","0,20"
1409107,140230900,JOSE DE SAN MARTIN-COLONIA COCHA,UTM - COLONIA COCHA,feb-26,MX68,9c:e3:30:bf:98:5a,2803:9810:b513:1308:9ee3:30ff:febf:985b,-3.194.543,-6.392.994,-31.946447 -63.930316,"4,80",17,1,Starlink,2,"1,34","1,20","0,86","0,58","0,38","0,34","0,10"
1408861,140172600,GREGORIA MATORRAS DE SAN MARTIN-COLONIA CORRAL DE GUARDIA,UTM - COLONIA CORRAL DE GUARDIA,feb-26,MX68,6c:c3:b2:62:27:a4,148.227.75.201,-320.324,-626.316,"-32.0324,-62.6316","13,12",142,1,Starlink,2,"3,67","3,28","2,36","1,57","1,05","0,92","0,26"
1408102,140004400,JUSTO JOSE DE URQUIZA-COLONIA COSME SUD,UTM - COLONIA COSME SUD,feb-26,MX68,e4:55:a8:7d:39:cc,148.227.75.201,-3.175.328.437,-640.786.001.989,"-31.7532843700,	-64.0786001989","109,67",154,1,Starlink,1,"30,71","27,42","19,74","13,16","8,77","7,68","2,19"
1409327,140317401,I.P.E.M. N 107 - REINO DE ESPAÃ‘A - ANEXO COSME SUD-COLONIA COSME SUD,UTM - COLONIA COSME SUD ANEXO,feb-26,MX68,08:f1:b3:79:f0:a9,148.227.75.201,-317.265,-641.137,"-31.7265,-64.1137","6,34",20,1,Starlink,2,"1,78","1,59","1,14","0,76","0,51","0,44","0,13"
1408614,140114200,FRANCISCO PERITO MORENO-COLONIA COYUNDA,UTM - COLONIA COYUNDA,feb-26,MX68,6c:c3:b2:62:25:a7,148.222.222.103,-311.792,-629.541,"-31.1792,-62.9541","158,30",248,1,Starlink,2,"44,33","39,58","28,49","19,00","12,66","11,08","3,17"
1408606,140113200,JOSE DE SAN MARTIN-COLONIA EL CARMEN,UTM - COLONIA DEL CARMEN,feb-26,MX68,e4:55:a8:7d:39:db,148.222.222.103,-330.972,-644.308,"-33.0972,-64.4308","24,82",115,1,Starlink,2,"6,95","6,21","4,47","2,98","1,99","1,74","0,50"
1408985,140195200,MARIANO MORENO-COLONIA DOLORES,UTM - COLONIA DOLORES,feb-26,MX68,08:f1:b3:79:f1:52,148.222.222.103,-3.276.009.992,-639.572.567.769,"-32.7600999200, -63.9572567769","21,88",110,1,Starlink,2,"6,13","5,47","3,94","2,63","1,75","1,53","0,44"
1408683,140132700,FRAY MAMERTO ESQUIU-COLONIA DOS HERMANOS,UTM - COLONIA DOS HERMANOS - FRAY MAMERTO ESQUIU,feb-26,MX68,6c:c3:b2:62:26:1e,153.67.15.67,-30.582.279,-62.071.679,"-30.582279, -62.071679","5,84",128,1,Starlink,2,"1,64","1,46","1,05","0,70","0,47","0,41","0,12"
1408592,140132400,LISANDRO DE LA TORRE-COLONIA DOS HERMANOS,UTM - COLONIA DOS HERMANOS - LISANDRO DE LA TORRE,feb-26,MX68,e4:55:a8:7d:3a:94,153.67.15.67,-306.259,-620.322,"-30.6259,-62.0322","49,32",318,1,Starlink,6,"13,81","12,33","8,88","5,92","3,95","3,45","0,99"
1408858,140172300,MANUEL BELGRANO-COLONIA EL ACEQUION,UTM - COLONIA EL ACEQUION,feb-26,MX68,08:f1:b3:7a:d0:e9,153.67.15.67,-3.225.446.213,-6.281.378.183,"-32.25446213, -62.81378183","8,80",153,1,Starlink,2,"2,46","2,20","1,58","1,06","0,70","0,62","0,18"
1408729,140143200,FORTIN EL ARBOL-COLONIA EL ARBOL,UTM - COLONIA EL ARBOL,feb-26,MX68,6c:c3:b2:4d:1c:77,143.105.136.43,-343.339,-640.002,"-34.3339,-64.0002","20,59",50,1,Starlink,2,"5,77","5,15","3,71","2,47","1,65","1,44","0,41"
1408546,140103700,MARIANO MORENO-COLONIA EL CHAJA,UTM - COLONIA EL CHAJA,feb-26,MX68,e4:55:a8:7d:1b:19,143.105.136.43,-327.396,-623.648,"-32.7396,-62.3648","5,27",70,1,Starlink,2,"1,47","1,32","0,95","0,63","0,42","0,37","0,11"
1409415,140348701,I.P.E.M. N 102 - JUAN ANGEL VEZIE - ANEXO COLONIA EL DORADO-COLONIA EL DORADO,UTM - COLONIA EL DORADO,feb-26,MX68,14:9f:43:29:7e:ff,143.105.136.43,-338.626,-627.077,"-33.8626,-62.7077","15,84",51,1,Starlink,2,"4,44","3,96","2,85","1,90","1,27","1,11","0,32"
1408520,140097500,GAUCHOS ARGENTINOS-COLONIA EL MILAGRO,UTM - COLONIA EL MILAGRO,feb-26,MX68,6c:ef:bd:cb:74:e0,148.222.223.70,-3.129.531,-6.312.594,47WRPV3F+VJ,"5,16",54,1,Starlink,2,"1,44","1,29","0,93","0,62","0,41","0,36","0,10"
1408519,140097200,REMEDIOS ESCALADA DE SAN MARTIN-COLONIA EL MILAGRO OESTE,UTM - COLONIA EL MILAGRO OESTE,feb-26,MX68,e4:55:a8:8f:00:0e,148.222.223.70,-3.145.744,-6.237.044,47WVGJVH+2R,"2,62",56,1,Starlink,2,"0,73","0,65","0,47","0,31","0,21","0,18","0,05"
1408731,140143500,DOCTOR DALMACIO VELEZ SARSFIELD-COLONIA EL NOY,UTM - COLONIA EL NOY,feb-26,MX68,9c:e3:30:bf:a2:24,148.222.223.70,-343.423,-638.849,"-34.3423,-63.8849","3,76",24,1,Starlink,2,"1,05","0,94","0,68","0,45","0,30","0,26","0,08"
1408522,140098100,RUBEN DARIO-COLONIA EL TRABAJO,UTM - COLONIA EL TRABAJO,feb-26,MX68,6c:c3:b2:4e:e2:32,148.227.69.28,-3.133.036,-6.237.758,"MJ9C+VX3 Devoto, CÃ³rdoba","35,74",138,1,Starlink,2,"10,01","8,94","6,43","4,29","2,86","2,50","0,71"
1408964,140192901,VICENTE LOPEZ Y PLANES ANEXO-COLONIA FRONTERA NORTE,UTM - COLONIA FRONTERA NORTE,feb-26,MX68,e4:55:a8:8f:00:35,148.227.69.28,-31.108,-627.647,"-31.1080,-62.7647","12,78",39,1,Starlink,2,"3,58","3,20","2,30","1,53","1,02","0,89","0,26"
1408616,140114500,MAIPU-COLONIA GENERAL DEHEZA,UTM - COLONIA GENERAL DEHEZA,feb-26,MX68,08:f1:b3:7a:70:7a,2803:9810:b0f8:2c08:af1:b3ff:fe7a:707b,-316.305,-630.442,"-31.6305,-63.0442","5,06",27,1,Starlink,1,"1,42","1,27","0,91","0,61","0,41","0,35","0,10"
1408203,140028500,LUIS A BRAILE-COLONIA ITURRASPE,UTM - COLONIA ITURRASPE - LUIS A. BRAILE,feb-26,MX68,6c:c3:b2:62:26:e9,143.105.136.145,-3.120.256,-6.219.294,"QRW4+XR Freyre, CÃ³rdoba","161,83",224,1,Starlink,2,"45,31","40,46","29,13","19,42","12,95","11,33","3,24"
1408929,140185900,ARCELIA CARRERAS-COLONIA LA ARGENTINA,UTM - COLONIA LA ARGENTINA,feb-26,MX68,e4:55:a8:7d:30:33,143.105.136.145,-3.098.499,-6.301.627,"2X8M+2F5 Col. El Tostado, CÃ³rdoba","11,80",109,1,Starlink,2,"3,30","2,95","2,12","1,42","0,94","0,83","0,24"
1408885,140179300,JOSE DE SAN MARTIN-COLONIA LA CARMENSITA,UTM - COLONIA LA CARMENSITA,feb-26,MX68,08:f1:b3:7c:b7:0a,143.105.136.145,-337.691,-64.375,"-33.7691,-64.3750","6,35",65,1,Starlink,2,"1,78","1,59","1,14","0,76","0,51","0,44","0,13"
1408319,140052500,RICARDO ROJAS-COLONIA LA CELINA,UTM - COLONIA LA CELINA,feb-26,MX68,6c:c3:b2:62:1e:a5,148.222.223.6,-33.799.788,-62.915.318,"-33.799788	,-62.915318","82,60",306,1,Starlink,2,"23,13","20,65","14,87","9,91","6,61","5,78","1,65"
1408862,140172700,VICTOR MERCANTE-COLONIA LA LEONCITA,UTM - COLONIA LA LEONCITA,feb-26,MX68,6c:c3:b2:62:1e:ae,148.222.223.6,-3.211.844,-6.256.273,"VCJP+JWC San Antonio de Litin, CÃ³rdoba","7,83",103,1,Starlink,2,"2,19","1,96","1,41","0,94","0,63","0,55","0,16"
1408316,140052000,SARGENTO JUAN BAUTISTA CABRAL-COLONIA LA LOLA,UTM - COLONIA LA LOLA - SARGENTO JUAN B. CABRAL,feb-26,MX68,6c:c3:b2:62:1e:a4,148.222.223.6,-337.336.181,-628.536.576,"-33.7336181,	-62.8536576","8,37",50,1,Starlink,2,"2,34","2,09","1,51","1,00","0,67","0,59","0,17"
1408753,140146800,ALMIRANTE GUILLERMO BROWN-COLONIA LA MURIUCHA,UTM - COLONIA LA MURIUCHA,feb-26,MX68,6c:c3:b2:62:1e:ad,148.222.223.6,-3.256.819,-6.208.269,47VVCWJ8+PW,"30,88",116,1,Starlink,5,"8,65","7,72","5,56","3,71","2,47","2,16","0,62"
1408893,140180800,DOCTOR CARLOS SAAVEDRA LAMAS-COLONIA LA PIEDRA,UTM - COLONIA LA PIEDRA,feb-26,MX68,6c:c3:b2:62:1e:77,148.222.223.6,-3.301.444,-6.473.194,47RQX7P9+66,"49,47",506,1,Starlink,2,"13,85","12,37","8,90","5,94","3,96","3,46","0,99"
1408373,140060100,CABO PRIMERO WILFREDO MENDEZ-COLONIA LA PINTA,UTM - COLONIA LA PINTA,feb-26,MX68,08:f1:b3:de:9a:6e,148.222.223.6,-3.351.204,-6.402.764,"FXQC+5WQ Adelia MarÃ­a, CÃ³rdoba","22,59",76,1,Starlink,2,"6,33","5,65","4,07","2,71","1,81","1,58","0,45"
1409576,140389100,DOMINGO FAUSTINO SARMIENTO-COLONIA LA PROVIDENCIA,UTM - COLONIA LA PROVIDENCIA - DOMINGO F. SARMIENTO,feb-26,MX68,6c:c3:b2:62:1e:a1,148.227.74.150,-3.395.119,-6.361.331,47RR29XP+GM,"46,93",331,1,Starlink,2,"13,14","11,73","8,45","5,63","3,75","3,29","0,94"
1408531,140100100,GENERAL SAN MARTIN-COLONIA LA TAPERITA,UTM - COLONIA LA TAPERITA,feb-26,MX68,e4:55:a8:8e:ff:59,148.227.74.150,-3.167.226,-6.259.177,"8CH5+37X Campo la Luisa, CÃ³rdoba","5,20",28,1,Starlink,2,"1,46","1,30","0,94","0,62","0,42","0,36","0,10"
1409246,140276400,LUIS MARIA CAMPOS-COLONIA LA VERDE,UTM - COLONIA LA VERDE,feb-26,MX68,08:f1:b3:7c:ca:d8,2803:9810:b6ae:ed08:af1:b3ff:fe7c:cada,-3.276.144,-6.249.908,"6GQ2+C9F Cuatro Caminos, CÃ³rdoba","115,11",558,1,Starlink,6,"32,23","28,78","20,72","13,81","9,21","8,06","2,30"
1408370,140059600,INDEPENDENCIA-COLONIA LOS ALAMOS,UTM - COLONIA LOS ALAMOS,feb-26,MX68,6c:c3:b2:62:1f:3c,153.67.15.216,-3.364.700.366,-643.120.261.297,"-33.6470036600	,-64.3120261297","25,96",36,1,Starlink,2,"7,27","6,49","4,67","3,11","2,08","1,82","0,52"
1408696,140134100,JOSE INGENIEROS-COLONIA LOS CEIBOS,UTM - COLONIA LOS CEIBOS,feb-26,MX68,e4:55:a8:7d:39:63,153.67.15.216,-345.629,-635.005,"-34.5629,-63.5005","114,02",298,1,Starlink,2,"31,93","28,51","20,52","13,68","9,12","7,98","2,28"
1408589,140573603,I.P.E.M. N 425 - ANEXO COLONIA MAUNIER-COLONIA MAUNIER,UTM - COLONIA MAUNIER ANEXO,feb-26,MX68,08:f1:b3:7a:c7:df,2803:9810:39c3:f208:af1:b3ff:fe7a:c7e0,-305.909,-621.301,"-30.5909,-62.1301","10,49",127,1,Starlink,2,"2,94","2,62","1,89","1,26","0,84","0,73","0,21"
1408681,140132500,LIBERTADOR JORGE WASHINGTON-COLONIA MAUNIER NORTE,UTM - COLONIA MAUNIER NORTE,feb-26,MX68,6c:c3:b2:4d:d5:de,148.227.121.157,-3.054.662.581,-6.217.347.502,"-30.54662581,	-62.17347502","138,09",262,1,Starlink,2,"38,66","34,52","24,86","16,57","11,05","9,67","2,76"
1408755,140147100,RAFAEL OBLIGADO-COLONIA MOLLES,UTM - COLONIA MOLLES,feb-26,MX68,e4:55:a8:7d:38:44,148.227.121.157,-324.411,-621.809,"-32.4411,-62.1809","1,04",12,1,Starlink,2,"0,29","0,26","0,19","0,12","0,08","0,07","0,02"
1408766,140149600,JUAN BAUTISTA BUSTOS-COLONIA NUEVA FRANCIA,UTM - COLONIA NUEVA FRANCIA,feb-26,MX68,08:f1:b3:7b:5d:5f,148.227.121.157,-314.886.578,-626.459.075,"-31.4886578,	-62.6459075","58,23",200,1,Starlink,2,"16,30","14,56","10,48","6,99","4,66","4,08","1,16"
1408609,140113500,JUAN JOSE PASO-COLONIA NUEVA SAMPACHO,UTM - COLONIA NUEVA SAMPACHO,feb-26,MX68,6c:c3:b2:4d:e0:03,148.227.69.7,-3.327.581,-6.468.731,47RQP8F7+M3,"3,61",85,1,Starlink,2,"1,01","0,90","0,65","0,43","0,29","0,25","0,07"
1408369,140059500,LUCIO V. MANSILLA-COLONIA ORCOVI,UTM - COLONIA ORCOVI - LUCIO V. MANSILLA,feb-26,MX68,e4:55:a8:7d:39:51,148.227.69.7,-3.352.969,-6.437.408,"FJCG+49F San Basilio, CÃ³rdoba","34,24",127,1,Starlink,2,"9,59","8,56","6,16","4,11","2,74","2,40","0,68"
1409159,140249000,GENERAL ESTANISLAO LOPEZ-COLONIA PALO LABRADO,UTM - COLONIA PALO LABRADO,feb-26,MX68,08:f1:b3:7a:d5:e3,148.227.69.7,-3.105.856,-6.203.494,"WXR8+H2 PorteÃ±a, CÃ³rdoba, Argentina","8,60",72,1,Starlink,2,"2,41","2,15","1,55","1,03","0,69","0,60","0,17"
1408856,140172000,THOMAS ALVA EDISON-COLONIA PICO CHACO,UTM - COLONIA PICO CHACO,feb-26,MX68,6c:c3:b2:4e:e4:55,148.227.69.152,-3.238.023.581,-6.278.954.648,"-32.38023581, -62.78954648","25,90",133,1,Starlink,2,"7,25","6,47","4,66","3,11","2,07","1,81","0,52"
1408888,140179700,CAPITAN DE NAVIO SANTIAGO J ALBARRACIN-COLONIA PUEYRREDON,UTM - COLONIA PUEYRREDON,feb-26,MX68,e4:55:a8:7d:3a:0f,148.227.69.152,-339.311.677,-643.819.162,"-33.9311677000, -64.3819162000","28,76",330,1,Starlink,2,"8,05","7,19","5,18","3,45","2,30","2,01","0,58"
1408124,140009500,ALEJO CARMEN GUZMAN-COLONIA SAGRADA FAMILIA,UTM - COLONIA SAGRADA FAMILIA,feb-26,MX68,08:f1:b3:7d:2d:83,2803:9810:3901:5a08:af1:b3ff:fe7d:2d84,-3.133.936,-634.867,"MG67+783 Pedro E. Vivas, CÃ³rdoba","27,57",170,1,Starlink,2,"7,72","6,89","4,96","3,31","2,21","1,93","0,55"
1408188,140024000,JONAS SALK-COLONIA SAN JOSE DE AGUAS COLORADAS,UTM - COLONIA SAN JOSE DE AGUAS COLORADAS,feb-26,MX68,6c:c3:b2:4d:1a:a8,153.67.181.99,-319.025,-630.513,"-31.9025,-63.0513","26,08",232,1,Starlink,2,"7,30","6,52","4,69","3,13","2,09","1,83","0,52"
1408485,140085000,ALFONSINA STORNI-COLONIA SANTA ANA,UTM - COLONIA SANTA ANA,feb-26,MX68,e4:55:a8:7d:1c:0e,153.67.181.99,-3.426.444,-6.357.356,47QRPCPG+6H,"32,16",61,1,Starlink,2,"9,00","8,04","5,79","3,86","2,57","2,25","0,64"
1409055,140215600,JONAS SALK-COLONIA SANTA CATALINA,UTM - COLONIA SANTA CATALINA,feb-26,MX68,08:f1:b3:75:1c:3d,153.67.181.99,-3.459.371,-6.369.145,"C845+GC7 San Joaquin, CÃ³rdoba","10,73",114,1,Starlink,2,"3,00","2,68","1,93","1,29","0,86","0,75","0,21"
1408201,140028600,LUIS MARIA DRAGO-COLONIA SANTA RITA,UTM - COLONIA SANTA RITA,feb-26,MX68,6c:c3:b2:4c:5d:b7,148.227.69.226,-3.119.469,-6.225.569,"RP4V+4P Col. Anita, CÃ³rdoba","38,40",200,1,Starlink,6,"10,75","9,60","6,91","4,61","3,07","2,69","0,77"
1408491,140086600,LIBERTAD-COLONIA SANTA RITA 2,UTM - COLONIA SANTA RITA 2,feb-26,MX68,e4:55:a8:54:0b:26,148.227.69.226,-322.871,-63.352,"-32.2871,-63.3520","2,52",31,1,Starlink,2,"0,71","0,63","0,45","0,30","0,20","0,18","0,05"
1408495,140087000,ROSARIO VERA PEÃ‘ALOZA-COLONIA SILVIO PELLICO,UTM - COLONIA SILVIO PELLICO,feb-26,MX68,08:f1:b3:75:4b:5d,148.227.69.226,-3.223.727,-6.300.833,-32.2366173 -63.0117410,"1,14",34,1,Starlink,2,"0,32","0,29","0,21","0,14","0,09","0,08","0,02"
1409067,140217500,GENERAL LAMADRID-COLONIA TIROLESA,UTM - COLONIA TIROLESA - GENERAL LAMADRID,feb-26,MX68,6c:c3:b2:4d:1b:69,153.67.181.208,-3.126.116,-6.396.186,"-31.2562626000,-63.9533565000","8,22",131,1,Starlink,2,"2,30","2,05","1,48","0,99","0,66","0,58","0,16"
1408518,140097000,CONSTANCIO CECILIO VIGIL-COLONIA UNIDAD,UTM - COLONIA UNIDAD,feb-26,MX68,e4:55:a8:54:0c:a9,153.67.181.208,-3.148.561,-6.225.948,"GP7R+Q62 Devoto, CÃ³rdoba","7,81",129,1,Starlink,2,"2,19","1,95","1,41","0,94","0,62","0,55","0,16"
1409411,140347600,VICENTE AGUERO-COLONIA VICENTE AGÃœERO,UTM - COLONIA VICENTE AGÃœERO,feb-26,MX68,14:9f:43:29:93:90,153.67.181.208,-310.284,-640.175,"-31.0284,-64.0175","19,24",125,1,Starlink,2,"5,39","4,81","3,46","2,31","1,54","1,35","0,38"
1400861,140061900,ESTEBAN ECHEVERRIA-COLONIA YUCAT SUD,UTM - COLONIA YUCAT SUD,feb-26,MX68,6c:c3:b2:62:26:47,148.227.75.116,-32.360.774,-63.504.163,"-32.360774,	-63.504163","17,99",43,1,Starlink,2,"5,04","4,50","3,24","2,16","1,44","1,26","0,36"
1408913,140183600,ESCRIBANO FRANCISCO CORNAVACA-COMECHINGONES,UTM - COMECHINGONES,feb-26,MX68,e4:55:a8:7d:3a:7e,148.227.75.116,-311.727,-636.092.318.571,"-31.1727	,-63.6092318571","5,87",80,1,Starlink,2,"1,64","1,47","1,06","0,70","0,47","0,41","0,12"
1408772,140150400,FRANCISCO NARCISO LAPRIDA-CONLARA,UTM - CONLARA,feb-26,MX68,08:f1:b3:79:5a:9a,148.227.75.116,-320.816,-652.304,"-32.0816,-65.2304","4,02",74,1,Starlink,2,"1,12","1,00","0,72","0,48","0,32","0,28","0,08"
1409829,140541002,I.P.E.M. N 368 - GIUSEPPE PASCHETTA - ANEXO CONLARA-CONLARA,UTM - CONLARA - ANEXO,feb-26,MX68,6c:c3:b2:4e:df:88,148.222.223.174,-320.819,-652.305,"-32.0819,-65.2305","38,19",110,1,Starlink,2,"10,69","9,55","6,87","4,58","3,06","2,67","0,76"
1409833,140581001,I.P.E.M. N 434 - ANEXO COPACABANA-COPACABANA,UTM - COPACABANA ANEXO,feb-26,MX68,e4:55:a8:8f:00:81,148.222.223.174,-306.455,-645.192,"-30.6455,-64.5192","10,04",59,1,Starlink,2,"2,81","2,51","1,81","1,20","0,80","0,70","0,20"
1408365,140059000,TENIENTE GENERAL PEDRO EUGENIO ARAMBURU-CORONEL MOLDES,UTM - CORONEL MOLDES,feb-26,MX68,08:f1:b3:7d:40:33,148.222.223.174,-3.374.660.674,-6.487.908.608,"-33.74660674,	-64.87908608","2,45",30,1,Starlink,2,"0,69","0,61","0,44","0,29","0,20","0,17","0,05"
1408102,140230700,OLEGARIO VICTOR ANDRADE-COSME NORTE,UTM - COSME NORTE,feb-26,MX68,6c:c3:b2:4e:df:25,148.222.194.11,-31.716.999.698.570.100,-6.411.781.485.983.510,"-31.716999698570124	,-64.11781485983515","27,17",107,1,Starlink,2,"7,61","6,79","4,89","3,26","2,17","1,90","0,54"
1409712,140472201,I.P.E.M. N 303 - LIBERTADOR GENERAL SAN MARTIN - ANEXO COSTA ALEGRE-COSTA ALEGRE,UTM - COSTA ALEGRE ANEXO,feb-26,MX68,e4:55:a8:8f:00:5f,148.222.194.11,-314.985,-6.344.977,"-31.4985,-63.4498","6,11",87,1,Starlink,2,"1,71","1,53","1,10","0,73","0,49","0,43","0,12"
1408629,140117800,JOSE HERNANDEZ-COSTA DEL CARMEN,UTM - COSTA DEL CARMEN,feb-26,MX68,08:f1:b3:79:30:a8,148.222.194.11,-3.150.732,-6.327.245,"-31.5076,-63.2734","10,29",39,1,Starlink,2,"2,88","2,57","1,85","1,24","0,82","0,72","0,21"
1409003,140199200,JUSTO JOSE DE URQUIZA-COSTA DEL TAMBO,UTM - COSTA DEL TAMBO,feb-26,MX68,6c:c3:b2:4e:df:2e,153.67.7.179,-3.294.781,-6.451.306,47VQ3F2P+VQ,"48,19",282,1,Starlink,2,"13,49","12,05","8,67","5,78","3,86","3,37","0,96"
